Time	Speed(ms)	Daylight	
2021-09-07 09:05:29.342416	1.9981776619722813	Morning
2021-09-07 09:05:30.363835	1.9846211705494126	Morning
2021-09-07 09:05:31.656721	2.9856658184058333	Morning
2021-09-07 09:05:32.659586	1.9962370930795452	Morning
2021-09-07 09:05:33.830408	2.9626293928387324	Morning
2021-09-07 09:05:38.846690	2.9711795582846388	Morning
2021-09-07 09:05:39.864203	2.971182500923543	Morning
2021-09-07 09:05:40.895387	1.9807824486828784	Morning
2021-09-07 09:05:43.327850	1.9769585481216423	Morning
2021-09-07 09:05:44.333643	2.988524067580491	Morning
2021-09-07 09:05:56.004771	1.9884767770768397	Morning
2021-09-07 09:05:58.815139	1.1139219073907605	Morning
2021-09-07 09:05:59.847299	2.9683103190339932	Morning
2021-09-07 09:06:00.877505	1.9807863721897592	Morning
2021-09-07 09:06:02.097155	2.9943466734804693	Morning
2021-09-07 09:06:03.112715	4.956850615393004	Morning
2021-09-07 09:06:11.692244	2.959724074790254	Morning
2021-09-07 09:06:12.853305	4.391357807834182	Morning
2021-09-07 09:06:13.863980	2.974054349851892	Morning
2021-09-07 09:06:55.481432	0.26611546702213307	Morning
2021-09-07 09:06:56.723549	2.9568565067105856	Morning
2021-09-07 09:06:57.755702	2.956879821562159	Morning
2021-09-07 09:06:59.018315	1.9827048654586046	Morning
2021-09-07 09:07:00.191095	1.975047253005528	Morning
2021-09-07 09:07:01.347269	1.9788676721293306	Morning
2021-09-07 09:07:06.242465	13.987215684864033	Morning
2021-09-07 09:07:07.248257	1.992351363116994	Morning
2021-09-07 09:07:08.269678	2.9568827359444576	Morning
2021-09-07 09:07:12.206927	0.5288228271661575	Morning
2021-09-07 09:07:13.222485	1.9712532143747727	Morning
2021-09-07 09:07:14.348391	1.990410203638868	Morning
2021-09-07 09:07:15.363950	1.992345408938857	Morning
2021-09-07 09:07:16.370723	2.9914235885715654	Morning
2021-09-07 09:07:17.440966	2.965443684741705	Morning
2021-09-07 09:07:18.832478	1.9750667572563954	Morning
2021-09-07 09:07:20.253286	2.9914355201059366	Morning
2021-09-07 09:07:21.258104	2.9943406960844006	Morning
2021-09-07 09:07:22.263900	1.9962271307229338	Morning
2021-09-07 09:07:23.285321	2.956873992814796	Morning
2021-09-07 09:07:25.019583	2.9827122000882884	Morning
2021-09-07 09:07:26.660102	2.997266492958422	Morning
2021-09-07 09:07:27.815302	4.947257290030979	Morning
2021-09-07 09:07:28.826958	5.994526996851874	Morning
2021-09-07 09:07:29.832755	5.977024318519611	Morning
2021-09-07 09:07:31.144192	2.9914742982499876	Morning
2021-09-07 09:07:32.535703	1.97696245649447	Morning
2021-09-07 09:07:34.457455	3.980820407277736	Morning
2021-09-07 09:07:35.535513	2.991429554326854	Morning
2021-09-07 09:07:36.676064	1.9807824486828784	Morning
2021-09-07 09:33:27.565081	1.9904082227744502	Morning
2021-09-07 09:33:28.581618	2.9568827359444576	Morning
2021-09-07 09:33:37.469721	4.995494064353953	Morning
2021-09-07 09:33:38.489187	1.9674659825131622	Morning
2021-09-07 09:33:39.676611	1.9712512714570702	Morning
2021-09-07 09:33:40.697053	1.9637800409251762	Morning
2021-09-07 09:33:42.541667	1.9962171684657575	Morning
2021-09-07 09:33:43.582610	2.9625825819894733	Morning
2021-09-07 09:33:45.848094	1.990402280204852	Morning
2021-09-07 09:33:46.870486	4.9956737465355	Morning
2021-09-07 09:33:47.879213	2.9798236143075236	Morning
2021-09-07 09:33:51.363380	1.9788383031857317	Morning
2021-09-07 09:33:52.503931	1.9865135594449286	Morning
2021-09-07 09:33:54.185450	2.974045504878922	Morning
2021-09-07 09:33:55.188312	6.9936218169029845	Morning
2021-09-07 09:33:56.194108	1.992345408938857	Morning
2021-09-07 09:33:57.203809	2.974054349851892	Morning
2021-09-07 09:33:58.221320	1.97696245649447	Morning
2021-09-07 09:33:59.487842	2.991426571446235	Morning
2021-09-07 09:34:00.519026	1.9942863695512358	Morning
2021-09-07 09:34:01.831453	2.9654085097339533	Morning
2021-09-07 09:34:02.873368	2.9972605038994358	Morning
2021-09-07 09:34:03.880140	4.976015604784936	Morning
2021-09-07 09:34:05.130059	1.9923473936609484	Morning
2021-09-07 09:34:06.145631	1.9865253982238478	Morning
2021-09-07 09:34:07.740244	2.9740514015217228	Morning
2021-09-07 09:34:09.114179	1.9750550546596488	Morning
2021-09-07 09:34:10.270357	2.985609362870962	Morning
2021-09-07 09:34:11.550547	2.971176615651564	Morning
2021-09-07 09:34:12.567097	1.9826753825076484	Morning
2021-09-07 09:34:13.643185	2.965443684741705	Morning
2021-09-07 09:34:14.926308	1.9962550255720268	Morning
2021-09-07 09:34:17.753275	1.9962490480387354	Morning
2021-09-07 09:34:19.500234	1.9981716729192789	Morning
2021-09-07 09:34:20.503101	2.9943406960844006	Morning
2021-09-07 09:34:21.511824	1.9942843809641566	Morning
2021-09-07 09:34:22.519571	3.973102098791184	Morning
2021-09-07 09:34:23.723595	1.9827048654586046	Morning
2021-09-07 09:34:31.024887	87.83399375180909	Morning
2021-09-07 09:34:32.035564	2.9711795582846388	Morning
2021-09-07 09:34:33.174162	2.976934709867943	Morning
2021-09-07 09:34:34.222924	0.9952041113872251	Morning
2021-09-07 09:34:35.317593	2.9826766142245833	Morning
2021-09-07 09:34:36.489381	2.9625825819894733	Morning
2021-09-07 09:34:45.238820	1.97505310424034	Morning
2021-09-07 09:34:46.565884	1.9788676721293306	Morning
2021-09-07 09:34:50.150616	1.9981716729192789	Morning
2021-09-07 09:34:52.567460	1.9807824486828784	Morning
2021-09-07 09:34:54.091770	11.989053993703749	Morning
2021-09-07 09:34:55.096588	2.988518113408286	Morning
2021-09-07 09:34:58.237989	1.9982096041946416	Morning
2021-09-07 09:34:59.242807	5.994526996851874	Morning
2021-09-07 09:35:00.253484	2.9711795582846388	Morning
2021-09-07 09:35:01.550278	4.951946312978854	Morning
2021-09-07 09:35:03.144901	1.9731513298546677	Morning
2021-09-07 09:35:04.207342	4.947198549877162	Morning
2021-09-07 09:35:05.270742	1.9884925933622128	Morning
2021-09-07 09:35:06.285325	1.9865490762050158	Morning
